Transaction_ID,Transaction_Date,SKU_ID,Product_Category,Customer_Name,Customer_Segment,List_Price,Invoice_Price,Unit_Cost,Quantity,On_Invoice_Disc,Off_Invoice_Rebate,Freight_Cost
TXN-1601,2026-01-30,MOTOR-X,Electronics,Johnson LLC,Retail,1433.94,1292.1,727.87,31,141.84,5.9,7.35
TXN-1602,2026-01-24,VALVE-22,Hydraulics,"Marsh, Spears and Yang",Retail,124.81,124.13,64.94,32,0.68,6.0,11.2
TXN-1603,2026-01-20,VALVE-22,Hydraulics,"Moore, Castro and Mullen",Mid-Market,117.57,117.55,58.99,40,0.02,5.07,15.39
TXN-1604,2026-01-09,VALVE-22,Hydraulics,Soto-Lopez,Mid-Market,118.69,111.6,62.41,78,7.09,0.36,11.72
TXN-1605,2026-01-25,MOTOR-X,Electronics,Johnson-Mendez,Distributor,1518.24,1149.77,736.76,5,368.47,54.06,13.05
TXN-1606,2026-01-08,PUMP-01,Industrial,"Jordan, Smith and Lewis",Retail,494.56,403.99,258.93,50,90.57,9.65,8.52
TXN-1607,2026-01-11,VALVE-22,Hydraulics,"Stokes, Brown and Garcia",Mid-Market,115.43,102.47,58.85,2,12.96,1.13,12.08
TXN-1608,2026-02-02,SEAL-05,Accessories,Diaz and Sons,Retail,12.26,11.14,5.38,51,1.12,0.4,6.54
TXN-1609,2026-01-17,MOTOR-X,Electronics,Lambert-Burns,Strategic,1466.79,1205.73,733.09,57,261.06,37.61,13.67
TXN-1610,2026-02-05,MOTOR-X,Electronics,Harper-Carr,Retail,1481.66,1121.83,749.52,55,359.83,18.97,15.01
TXN-1611,2026-01-22,VALVE-22,Hydraulics,Bell-Ellis,Strategic,123.9,107.82,59.66,5,16.08,4.74,14.5
TXN-1612,2026-01-07,SEAL-05,Accessories,"Mccarthy, Evans and Mendez",Mid-Market,11.74,11.54,4.79,79,0.2,0.09,8.47
TXN-1613,2026-01-04,VALVE-22,Hydraulics,Edwards and Sons,Distributor,115.07,107.03,56.42,77,8.04,0.94,8.52
TXN-1614,2026-01-12,SEAL-05,Accessories,Brooks and Sons,Mid-Market,11.62,9.06,5.0,16,2.56,0.12,18.67
TXN-1615,2026-01-19,MOTOR-X,Electronics,Carlson-Andrews,Strategic,1430.09,1185.83,720.47,22,244.26,49.49,5.42
TXN-1616,2026-01-16,PUMP-01,Industrial,Reid-Steele,Mid-Market,496.94,377.07,255.76,98,119.87,3.16,5.46
TXN-1617,2026-01-24,HOSE-09,Accessories,Peters Group,Strategic,46.87,43.62,14.08,4,3.25,1.59,8.73
TXN-1618,2026-01-11,HOSE-09,Accessories,Edwards Group,Retail,45.03,34.64,14.27,99,10.39,1.25,19.67
TXN-1619,2026-01-23,PUMP-01,Industrial,Crane-Washington,Retail,478.42,414.25,255.23,1,64.17,9.58,18.54
TXN-1620,2026-01-08,VALVE-22,Hydraulics,Maynard-Wagner,Retail,124.2,118.37,61.32,95,5.83,5.77,17.09
TXN-1621,2026-01-19,SEAL-05,Accessories,"Vasquez, Mckinney and Wallace",Mid-Market,12.4,11.59,5.18,88,0.81,0.23,19.85
TXN-1622,2026-01-07,SEAL-05,Accessories,"Johnson, Juarez and Carter",Retail,12.25,10.19,5.09,14,2.06,0.49,20.12
TXN-1623,2026-01-11,HOSE-09,Accessories,"Roberts, Norman and Cunningham",Distributor,46.97,37.65,16.41,56,9.32,0.4,15.82
TXN-1624,2026-01-29,MOTOR-X,Electronics,Dunn-Wilson,Strategic,1536.54,1525.7,788.22,62,10.84,73.41,13.29
TXN-1625,2026-01-05,MOTOR-X,Electronics,"Morrow, Richardson and Carson",Mid-Market,1463.93,1329.62,739.09,28,134.31,55.17,10.85
TXN-1626,2026-01-02,SEAL-05,Accessories,"Alexander, Robinson and Coleman",Mid-Market,12.45,10.1,4.82,80,2.35,0.06,27.22
TXN-1627,2026-01-28,MOTOR-X,Electronics,"Potter, Evans and Kidd",Distributor,1491.22,1153.11,746.32,31,338.11,7.21,5.45
TXN-1628,2026-01-17,MOTOR-X,Electronics,Atkins-Miller,Strategic,1432.53,1125.4,820.2,45,307.13,29.63,15.71
TXN-1629,2026-02-02,VALVE-22,Hydraulics,Rowe and Sons,Distributor,119.62,102.15,62.51,26,17.47,2.95,14.36
TXN-1630,2026-01-08,HOSE-09,Accessories,"Matthews, Bell and Page",Distributor,46.87,36.61,15.91,33,10.26,0.76,11.34
TXN-1631,2026-01-24,HOSE-09,Accessories,Jensen and Sons,Distributor,46.37,40.09,14.8,80,6.28,1.33,6.24
TXN-1632,2026-01-31,PUMP-01,Industrial,Hudson PLC,Strategic,514.3,492.95,272.32,90,21.35,6.2,19.77
TXN-1633,2026-01-11,SEAL-05,Accessories,"Jackson, Werner and Carter",Retail,12.47,11.97,4.59,30,0.5,0.12,17.45
TXN-1634,2026-01-22,MOTOR-X,Electronics,"Duke, Shelton and Davis",Strategic,1546.22,1209.5,782.92,20,336.72,19.13,25.62
TXN-1635,2026-02-05,MOTOR-X,Electronics,Sellers-Riddle,Retail,1518.83,1315.12,741.77,53,203.71,12.15,23.44
TXN-1636,2026-02-02,SEAL-05,Accessories,Miles and Sons,Retail,12.09,9.82,4.52,8,2.27,0.46,9.13
TXN-1637,2026-01-10,MOTOR-X,Electronics,"Morris, Wright and Bridges",Strategic,1539.44,1260.37,745.26,52,279.07,7.54,14.45
TXN-1638,2026-01-15,HOSE-09,Accessories,Ray LLC,Distributor,44.72,36.1,13.58,96,8.62,0.03,18.58
TXN-1639,2026-01-24,SEAL-05,Accessories,Hayes-Schultz,Retail,12.54,10.6,4.52,83,1.94,0.08,20.25
TXN-1640,2026-02-02,HOSE-09,Accessories,Powell Ltd,Mid-Market,43.51,41.17,16.2,80,2.34,1.98,17.88
TXN-1641,2026-01-11,SEAL-05,Accessories,Gibson-Freeman,Distributor,11.58,10.94,5.22,54,0.64,0.16,16.96
TXN-1642,2026-01-22,VALVE-22,Hydraulics,"Davis, Stanton and Reid",Strategic,118.72,115.7,61.83,37,3.02,3.99,25.08
TXN-1643,2026-01-26,SEAL-05,Accessories,Flynn Group,Mid-Market,12.21,11.41,4.77,28,0.8,0.07,5.13
TXN-1644,2026-01-09,PUMP-01,Industrial,Summers-Simpson,Retail,504.04,458.97,266.04,75,45.07,7.72,14.8
TXN-1645,2026-01-12,MOTOR-X,Electronics,Morgan-Lane,Distributor,1499.53,1266.72,763.91,8,232.81,23.25,23.44
TXN-1646,2026-01-21,VALVE-22,Hydraulics,Kramer-Shannon,Strategic,124.1,119.29,60.15,14,4.81,5.52,22.87
TXN-1647,2026-01-29,MOTOR-X,Electronics,Garcia Group,Distributor,1502.78,1268.08,790.05,27,234.7,19.18,25.82
TXN-1648,2026-01-01,VALVE-22,Hydraulics,Alexander Inc,Retail,125.9,104.92,64.19,45,20.98,1.2,29.16
TXN-1649,2026-02-06,MOTOR-X,Electronics,Harris-Barker,Retail,1474.38,1380.02,777.25,100,94.36,28.28,17.37
TXN-1650,2026-01-05,HOSE-09,Accessories,"Turner, Baxter and Mcdowell",Strategic,44.68,42.6,15.79,78,2.08,1.33,22.74
TXN-1651,2026-01-04,VALVE-22,Hydraulics,Wright-Watson,Distributor,121.14,98.15,60.72,17,22.99,3.37,7.03
TXN-1652,2026-02-03,PUMP-01,Industrial,Williams Ltd,Strategic,487.78,455.12,260.89,63,32.66,0.66,11.87
TXN-1653,2026-01-12,SEAL-05,Accessories,"Fischer, Patterson and Davis",Strategic,12.32,11.87,5.08,98,0.45,0.18,27.2
TXN-1654,2026-01-04,VALVE-22,Hydraulics,Woods and Sons,Strategic,123.93,101.63,56.36,96,22.3,3.91,26.76
TXN-1655,2026-01-22,PUMP-01,Industrial,"Frazier, Smith and Dominguez",Mid-Market,489.43,463.64,274.54,15,25.79,21.88,22.2
TXN-1656,2026-01-31,PUMP-01,Industrial,Benson-Woods,Retail,502.99,399.4,225.53,28,103.59,6.33,8.26
TXN-1657,2026-01-09,MOTOR-X,Electronics,Cross Inc,Distributor,1506.45,1391.42,752.74,87,115.03,50.56,19.81
TXN-1658,2026-01-04,HOSE-09,Accessories,Ibarra-Taylor,Distributor,46.4,40.98,15.14,26,5.42,0.4,6.69
TXN-1659,2026-01-29,VALVE-22,Hydraulics,May Ltd,Distributor,124.91,107.24,59.87,98,17.67,0.16,21.84
TXN-1660,2026-01-06,VALVE-22,Hydraulics,"Elliott, Bishop and Martin",Retail,122.59,107.64,65.69,60,14.95,1.87,12.16
TXN-1661,2026-01-13,HOSE-09,Accessories,Fuller and Sons,Strategic,44.55,41.45,14.4,6,3.1,0.36,20.84
TXN-1662,2026-02-04,SEAL-05,Accessories,"Parks, Heath and Miller",Strategic,12.17,9.92,4.74,29,2.25,0.33,20.06
TXN-1663,2026-01-04,MOTOR-X,Electronics,Lawrence Group,Distributor,1527.99,1311.2,858.37,90,216.79,47.31,18.12
TXN-1664,2026-01-14,HOSE-09,Accessories,Edwards-Taylor,Strategic,47.07,44.35,14.21,94,2.72,0.64,29.59
TXN-1665,2026-01-11,MOTOR-X,Electronics,Wright PLC,Distributor,1557.45,1377.85,796.48,98,179.6,11.28,17.02
TXN-1666,2026-01-23,VALVE-22,Hydraulics,"Mitchell, Pugh and Johnson",Mid-Market,122.79,120.69,59.23,80,2.1,5.5,20.93
TXN-1667,2026-02-01,VALVE-22,Hydraulics,Harris-Lawson,Strategic,117.06,95.76,59.73,6,21.3,1.98,9.1
TXN-1668,2026-01-07,HOSE-09,Accessories,Phillips-Brown,Mid-Market,42.81,41.12,15.01,1,1.69,1.47,26.6
TXN-1669,2026-02-03,PUMP-01,Industrial,Simpson Inc,Distributor,493.55,388.37,270.79,21,105.18,8.1,17.26
TXN-1670,2026-01-09,PUMP-01,Industrial,"Wheeler, Rice and Levine",Distributor,514.64,497.74,238.3,34,16.9,6.01,20.63
TXN-1671,2026-02-06,VALVE-22,Hydraulics,Anderson-Valencia,Retail,115.4,93.11,60.4,73,22.29,3.94,18.08
TXN-1672,2026-01-22,HOSE-09,Accessories,Payne-Thompson,Strategic,45.03,35.85,15.98,32,9.18,1.09,7.99
TXN-1673,2026-01-18,PUMP-01,Industrial,Smith Inc,Mid-Market,522.68,419.94,270.66,43,102.74,5.35,11.49
TXN-1674,2026-01-01,VALVE-22,Hydraulics,Williams Inc,Mid-Market,116.38,89.8,55.26,55,26.58,0.12,14.73
TXN-1675,2026-02-05,HOSE-09,Accessories,Hunter-Fuller,Retail,46.29,35.13,15.58,92,11.16,0.14,23.42
TXN-1676,2026-01-19,SEAL-05,Accessories,Henderson-Morales,Strategic,11.43,9.43,4.51,42,2.0,0.14,14.04
TXN-1677,2026-01-24,VALVE-22,Hydraulics,"Jensen, Ramirez and Collins",Strategic,119.66,91.82,64.52,11,27.84,1.72,18.92
TXN-1678,2026-01-19,HOSE-09,Accessories,Mccann and Sons,Strategic,43.04,42.54,15.57,70,0.5,0.39,27.88
TXN-1679,2026-01-20,VALVE-22,Hydraulics,Willis-Hines,Strategic,117.43,108.56,56.26,66,8.87,3.18,8.68
TXN-1680,2026-01-25,HOSE-09,Accessories,"Jones, Hale and Blair",Retail,43.49,37.29,16.05,47,6.2,1.36,22.02
TXN-1681,2026-02-01,VALVE-22,Hydraulics,Sanchez Group,Strategic,125.89,105.93,64.47,33,19.96,2.74,16.69
TXN-1682,2026-01-05,VALVE-22,Hydraulics,"Lynch, Parker and Harmon",Strategic,124.34,120.15,63.03,73,4.19,2.96,27.26
TXN-1683,2026-01-28,PUMP-01,Industrial,Smith and Sons,Distributor,520.49,414.65,235.98,16,105.84,16.01,5.63
TXN-1684,2026-01-26,HOSE-09,Accessories,Crawford LLC,Strategic,47.13,36.71,13.55,28,10.42,0.47,13.79
TXN-1685,2026-01-20,VALVE-22,Hydraulics,"Green, Watson and Brady",Distributor,122.35,99.98,63.88,50,22.37,1.73,29.55
TXN-1686,2026-02-02,HOSE-09,Accessories,"Tanner, Wise and Johnson",Strategic,45.78,44.67,16.31,78,1.11,0.53,13.97
TXN-1687,2026-01-30,VALVE-22,Hydraulics,Warren-Baker,Distributor,119.49,104.83,63.24,70,14.66,0.88,28.19
TXN-1688,2026-02-06,VALVE-22,Hydraulics,"Jones, Gibson and Ward",Retail,121.15,91.81,62.72,81,29.34,1.36,28.91
TXN-1689,2026-01-19,MOTOR-X,Electronics,"Jackson, Moore and Ayala",Retail,1490.52,1250.95,819.23,72,239.57,49.61,27.87
TXN-1690,2026-02-03,VALVE-22,Hydraulics,"Sharp, Perez and Hicks",Retail,120.28,91.0,55.4,17,29.28,4.43,25.57
TXN-1691,2026-01-02,PUMP-01,Industrial,Sanchez Group,Strategic,501.32,487.27,228.25,31,14.05,2.01,22.91
TXN-1692,2026-01-14,MOTOR-X,Electronics,White Inc,Mid-Market,1520.82,1220.83,846.26,99,299.99,25.76,13.4
TXN-1693,2026-01-21,SEAL-05,Accessories,"Yang, Barnes and Morris",Retail,12.08,9.47,4.59,80,2.61,0.38,13.06
TXN-1694,2026-01-16,HOSE-09,Accessories,"Flores, Mckenzie and Duncan",Retail,46.37,40.22,15.28,45,6.15,0.19,29.62
TXN-1695,2026-01-05,MOTOR-X,Electronics,"Winters, White and Brock",Strategic,1491.18,1467.03,751.2,34,24.15,4.53,27.87
TXN-1696,2026-02-06,HOSE-09,Accessories,Jones-Marshall,Mid-Market,43.06,37.4,14.93,61,5.66,1.47,9.79
TXN-1697,2026-01-11,MOTOR-X,Electronics,Murphy-Tran,Retail,1553.57,1232.44,723.34,24,321.13,4.81,10.95
TXN-1698,2026-01-01,MOTOR-X,Electronics,Carter LLC,Mid-Market,1453.19,1439.07,741.08,13,14.12,4.21,19.37
TXN-1699,2026-01-28,PUMP-01,Industrial,Marshall PLC,Retail,497.3,458.87,246.99,88,38.43,21.34,11.44
TXN-1700,2026-02-05,VALVE-22,Hydraulics,Oconnor PLC,Strategic,120.35,119.96,61.5,82,0.39,1.05,22.71
TXN-1701,2026-01-29,MOTOR-X,Electronics,Hernandez Group,Mid-Market,1537.42,1301.12,755.71,89,236.3,29.9,15.1
TXN-1702,2026-01-01,VALVE-22,Hydraulics,"Reed, Franco and Wiley",Distributor,118.36,94.02,64.83,47,24.34,4.33,25.56
TXN-1703,2026-02-05,MOTOR-X,Electronics,Blake Group,Mid-Market,1529.28,1396.74,834.15,72,132.54,23.48,8.9
TXN-1704,2026-02-01,PUMP-01,Industrial,"Parker, Harris and Bird",Distributor,523.43,476.44,243.57,77,46.99,13.12,24.53
TXN-1705,2026-01-16,SEAL-05,Accessories,Kaufman and Sons,Mid-Market,12.04,9.71,5.36,37,2.33,0.2,10.17
TXN-1706,2026-01-27,HOSE-09,Accessories,Williams and Sons,Retail,45.73,40.69,13.84,17,5.04,1.52,7.88
TXN-1707,2026-02-03,MOTOR-X,Electronics,"Gutierrez, Huang and Ellis",Strategic,1554.7,1258.31,868.19,49,296.39,33.32,11.16
TXN-1708,2026-01-28,MOTOR-X,Electronics,"Davis, Anderson and Wilkins",Retail,1454.15,1387.83,859.73,69,66.32,66.33,5.94
TXN-1709,2026-01-03,MOTOR-X,Electronics,"Brown, Bates and Anderson",Mid-Market,1487.62,1162.2,823.94,68,325.42,2.38,10.09
TXN-1710,2026-01-11,VALVE-22,Hydraulics,Howe-Long,Strategic,125.11,109.87,63.69,73,15.24,2.18,8.19
TXN-1711,2026-01-31,HOSE-09,Accessories,Stewart-Nelson,Retail,43.78,42.04,16.45,61,1.74,0.23,6.66
TXN-1712,2026-01-03,SEAL-05,Accessories,Taylor PLC,Distributor,12.42,11.85,4.67,9,0.57,0.03,16.23
TXN-1713,2026-01-05,MOTOR-X,Electronics,Martin Group,Distributor,1509.8,1209.04,732.54,63,300.76,43.41,18.21
TXN-1714,2026-01-12,HOSE-09,Accessories,Herrera and Sons,Strategic,45.79,42.18,15.05,27,3.61,1.13,7.39
TXN-1715,2026-01-17,MOTOR-X,Electronics,Baker-Wilson,Retail,1521.45,1262.17,790.59,38,259.28,12.59,15.85
TXN-1716,2026-01-06,SEAL-05,Accessories,"Torres, Bush and Morrison",Strategic,12.57,10.49,5.48,94,2.08,0.5,18.91
TXN-1717,2026-01-08,PUMP-01,Industrial,Hernandez-Dawson,Mid-Market,516.86,493.53,233.11,10,23.33,19.45,10.82
TXN-1718,2026-02-05,VALVE-22,Hydraulics,Palmer-Byrd,Retail,119.22,97.19,56.63,95,22.03,2.98,25.93
TXN-1719,2026-01-10,PUMP-01,Industrial,Johnson Group,Mid-Market,507.94,461.7,267.79,5,46.24,10.28,13.25
TXN-1720,2026-02-01,HOSE-09,Accessories,"Adkins, Wright and Murray",Retail,46.1,41.75,15.09,25,4.35,0.37,26.94
TXN-1721,2026-01-30,MOTOR-X,Electronics,Martinez Inc,Strategic,1429.39,1199.98,824.3,63,229.41,55.9,12.16
TXN-1722,2026-01-31,PUMP-01,Industrial,Anderson Group,Mid-Market,520.41,461.73,234.21,41,58.68,0.22,11.05
TXN-1723,2026-01-14,PUMP-01,Industrial,"Pace, Miller and Willis",Mid-Market,520.32,472.84,229.79,46,47.48,20.73,15.43
TXN-1724,2026-02-03,HOSE-09,Accessories,Johnson Inc,Distributor,44.35,42.67,14.32,85,1.68,0.68,29.17
TXN-1725,2026-01-08,PUMP-01,Industrial,"Ramos, Anderson and Stein",Mid-Market,478.1,469.78,238.75,78,8.32,14.78,23.22
TXN-1726,2026-01-31,PUMP-01,Industrial,Martinez-Dunlap,Distributor,521.31,504.22,272.44,88,17.09,15.33,18.11
TXN-1727,2026-01-02,VALVE-22,Hydraulics,"Hamilton, Ramsey and Crawford",Strategic,117.51,98.64,62.7,91,18.87,4.79,22.06
TXN-1728,2026-01-15,SEAL-05,Accessories,Thompson-Lewis,Distributor,12.39,9.42,4.51,54,2.97,0.06,9.38
TXN-1729,2026-01-07,VALVE-22,Hydraulics,Griffin-Hernandez,Retail,114.55,98.35,60.15,90,16.2,4.59,24.47
TXN-1730,2026-01-23,SEAL-05,Accessories,"Sanchez, Phillips and Jenkins",Retail,12.0,9.3,5.27,68,2.7,0.3,29.52
TXN-1731,2026-01-21,HOSE-09,Accessories,Miller Group,Mid-Market,47.13,44.91,15.84,47,2.22,0.93,7.28
TXN-1732,2026-01-06,VALVE-22,Hydraulics,Day PLC,Retail,119.01,111.61,63.62,20,7.4,1.63,21.63
TXN-1733,2026-01-10,HOSE-09,Accessories,"Norton, Mayo and Casey",Mid-Market,45.85,42.34,15.74,46,3.51,1.86,6.74
TXN-1734,2026-01-14,HOSE-09,Accessories,"Harrington, Cooper and Cunningham",Mid-Market,45.48,35.6,15.36,9,9.88,0.02,18.59
TXN-1735,2026-01-12,MOTOR-X,Electronics,White-Flores,Strategic,1518.48,1288.66,720.09,85,229.82,40.74,27.49
TXN-1736,2026-01-09,PUMP-01,Industrial,Brown-Frey,Distributor,490.28,453.24,231.48,89,37.04,14.72,25.38
TXN-1737,2026-01-20,VALVE-22,Hydraulics,"Key, Dickson and Garcia",Strategic,119.52,118.62,58.0,23,0.9,0.38,17.05
TXN-1738,2026-01-25,SEAL-05,Accessories,Ferguson-Moody,Strategic,12.6,10.5,5.11,56,2.1,0.16,27.85
TXN-1739,2026-01-28,VALVE-22,Hydraulics,Johnston Group,Strategic,123.69,114.33,65.7,27,9.36,4.7,21.86
TXN-1740,2026-01-14,VALVE-22,Hydraulics,Thompson PLC,Mid-Market,119.37,94.29,63.14,80,25.08,2.2,27.8
TXN-1741,2026-01-12,MOTOR-X,Electronics,"Wolfe, Sloan and Johnson",Retail,1432.69,1214.75,750.86,95,217.94,39.29,11.49
TXN-1742,2026-01-26,MOTOR-X,Electronics,"Elliott, Hart and Lopez",Strategic,1494.25,1279.25,791.31,24,215.0,27.52,7.63
TXN-1743,2026-02-06,VALVE-22,Hydraulics,Weaver-Thompson,Distributor,117.39,98.08,59.03,23,19.31,2.69,25.16
TXN-1744,2026-01-02,HOSE-09,Accessories,Hall and Sons,Mid-Market,43.15,38.04,15.91,86,5.11,0.65,20.47
TXN-1745,2026-01-01,MOTOR-X,Electronics,Smith-Hardin,Mid-Market,1537.55,1423.02,762.05,38,114.53,18.3,15.22
TXN-1746,2026-01-08,PUMP-01,Industrial,Peterson and Sons,Distributor,524.94,488.47,227.52,6,36.47,21.63,21.12
TXN-1747,2026-02-03,PUMP-01,Industrial,Brown-Hernandez,Distributor,519.53,483.06,254.07,44,36.47,24.03,9.38
TXN-1748,2026-01-27,VALVE-22,Hydraulics,Schroeder PLC,Strategic,115.89,101.15,58.18,36,14.74,4.74,21.72
TXN-1749,2026-02-01,HOSE-09,Accessories,Brooks Ltd,Distributor,47.06,37.17,13.74,36,9.89,0.65,21.97
TXN-1750,2026-01-15,PUMP-01,Industrial,Rogers LLC,Retail,477.61,405.75,244.66,71,71.86,15.12,26.55
TXN-1751,2026-01-06,MOTOR-X,Electronics,Oconnor Group,Mid-Market,1507.08,1410.56,834.73,31,96.52,65.59,28.85
TXN-1752,2026-01-30,SEAL-05,Accessories,Banks-Thompson,Strategic,11.87,10.77,4.64,61,1.1,0.21,7.62
TXN-1753,2026-02-05,MOTOR-X,Electronics,"Preston, Austin and Kelly",Mid-Market,1555.82,1259.22,865.92,13,296.6,38.62,5.7
TXN-1754,2026-01-25,SEAL-05,Accessories,Gray Ltd,Retail,12.28,12.18,4.97,15,0.1,0.38,22.12
TXN-1755,2026-01-26,SEAL-05,Accessories,Thompson Inc,Strategic,12.58,11.48,5.37,16,1.1,0.49,23.7
TXN-1756,2026-02-05,VALVE-22,Hydraulics,"Myers, Gamble and Sanford",Distributor,124.84,101.28,60.86,71,23.56,1.25,7.62
TXN-1757,2026-01-02,MOTOR-X,Electronics,"Flores, Lamb and Carr",Mid-Market,1443.9,1213.98,778.57,69,229.92,2.82,27.26
TXN-1758,2026-01-24,HOSE-09,Accessories,Zuniga and Sons,Distributor,45.25,41.95,13.63,51,3.3,0.72,23.9
TXN-1759,2026-01-13,HOSE-09,Accessories,Young LLC,Mid-Market,43.02,41.29,14.78,68,1.73,1.3,11.08
TXN-1760,2026-01-07,HOSE-09,Accessories,Underwood Ltd,Strategic,46.97,40.82,14.78,96,6.15,0.5,7.93
TXN-1761,2026-01-24,SEAL-05,Accessories,Griffin-Baker,Retail,12.11,9.61,5.04,21,2.5,0.04,25.7
TXN-1762,2026-01-10,VALVE-22,Hydraulics,Bell Inc,Strategic,114.81,89.31,63.52,99,25.5,4.37,28.34
TXN-1763,2026-01-27,VALVE-22,Hydraulics,Cruz Ltd,Retail,115.03,88.77,57.88,19,26.26,1.07,21.37
TXN-1764,2026-01-16,MOTOR-X,Electronics,Wilkerson Group,Retail,1545.85,1268.75,743.14,7,277.1,54.31,26.83
TXN-1765,2026-02-02,PUMP-01,Industrial,Payne-Garcia,Retail,515.55,420.67,270.99,48,94.88,11.86,15.35
TXN-1766,2026-01-18,SEAL-05,Accessories,"Curtis, Mcdaniel and Martin",Mid-Market,11.96,9.14,4.76,52,2.82,0.21,15.98
TXN-1767,2026-01-03,PUMP-01,Industrial,Phillips LLC,Mid-Market,487.82,441.11,252.77,11,46.71,15.67,27.48
TXN-1768,2026-01-10,PUMP-01,Industrial,Jones and Sons,Distributor,475.72,443.08,252.51,19,32.64,22.1,20.98
TXN-1769,2026-02-02,HOSE-09,Accessories,Dennis PLC,Retail,44.14,39.1,14.13,64,5.04,1.67,18.82
TXN-1770,2026-02-04,HOSE-09,Accessories,Morgan PLC,Strategic,45.45,40.86,14.95,39,4.59,1.86,27.68
TXN-1771,2026-02-03,MOTOR-X,Electronics,"Johnson, Dunlap and Martin",Retail,1531.05,1355.16,783.51,11,175.89,23.98,25.15
TXN-1772,2026-02-02,HOSE-09,Accessories,Brown LLC,Mid-Market,44.41,39.54,14.21,10,4.87,0.1,20.73
TXN-1773,2026-01-08,MOTOR-X,Electronics,Ortiz PLC,Mid-Market,1513.69,1308.01,878.18,98,205.68,40.73,20.71
TXN-1774,2026-01-27,HOSE-09,Accessories,"Fernandez, Guerrero and Evans",Mid-Market,46.2,37.88,16.19,37,8.32,0.17,10.5
TXN-1775,2026-01-04,PUMP-01,Industrial,Armstrong-Larsen,Strategic,505.1,442.74,244.78,60,62.36,10.98,13.22
TXN-1776,2026-01-06,SEAL-05,Accessories,Smith-Miller,Retail,12.35,10.62,5.23,86,1.73,0.44,18.44
TXN-1777,2026-01-31,HOSE-09,Accessories,"Greene, Gonzalez and Johnson",Retail,47.12,39.41,16.07,95,7.71,0.44,20.93
TXN-1778,2026-01-07,VALVE-22,Hydraulics,Rowland-Wells,Retail,120.61,93.12,61.84,70,27.49,1.73,20.72
TXN-1779,2026-01-05,SEAL-05,Accessories,Ruiz-Jacobson,Mid-Market,12.27,10.31,5.18,97,1.96,0.05,21.27
TXN-1780,2026-01-10,SEAL-05,Accessories,"Stephens, Lopez and Mcclure",Distributor,11.41,8.97,4.72,87,2.44,0.05,6.35
TXN-1781,2026-01-14,VALVE-22,Hydraulics,Williams-Gonzales,Distributor,121.6,108.17,55.13,20,13.43,0.85,11.81
TXN-1782,2026-01-10,PUMP-01,Industrial,Elliott-Hernandez,Distributor,511.0,475.89,255.43,73,35.11,22.19,15.32
TXN-1783,2026-01-26,HOSE-09,Accessories,Miller LLC,Distributor,42.79,39.08,15.64,68,3.71,1.25,13.16
TXN-1784,2026-01-30,PUMP-01,Industrial,Arellano-Lawrence,Distributor,507.13,475.84,238.69,68,31.29,20.84,14.32
TXN-1785,2026-01-21,HOSE-09,Accessories,Cardenas-Barnes,Strategic,46.28,43.35,14.93,60,2.93,0.99,21.13
TXN-1786,2026-01-20,SEAL-05,Accessories,Armstrong-Young,Strategic,12.47,11.89,4.82,84,0.58,0.06,14.94
TXN-1787,2026-01-12,HOSE-09,Accessories,Orr-Klein,Strategic,46.59,46.2,13.75,38,0.39,0.33,6.66
TXN-1788,2026-01-19,MOTOR-X,Electronics,"Mcbride, Byrd and Oliver",Retail,1474.07,1454.44,784.99,99,19.63,15.57,26.29
TXN-1789,2026-01-05,SEAL-05,Accessories,Thompson-Joyce,Distributor,11.44,8.67,4.77,92,2.77,0.32,21.76
TXN-1790,2026-02-05,MOTOR-X,Electronics,Martinez Group,Retail,1464.3,1410.21,784.88,80,54.09,59.83,9.68
TXN-1791,2026-01-03,VALVE-22,Hydraulics,"Graham, Osborn and Burton",Mid-Market,120.27,108.56,56.11,90,11.71,0.83,19.7
TXN-1792,2026-01-31,MOTOR-X,Electronics,Flores-Acosta,Retail,1535.74,1409.02,729.17,97,126.72,33.05,6.84
TXN-1793,2026-01-30,SEAL-05,Accessories,Hughes Group,Mid-Market,12.42,12.17,5.06,73,0.25,0.3,27.29
TXN-1794,2026-01-21,SEAL-05,Accessories,Stone-Stark,Retail,12.23,9.66,5.33,84,2.57,0.25,23.17
TXN-1795,2026-01-01,VALVE-22,Hydraulics,"Dean, Mills and Barnes",Mid-Market,123.32,121.23,59.72,14,2.09,4.38,21.36
TXN-1796,2026-01-16,PUMP-01,Industrial,Knight PLC,Retail,490.41,391.84,260.86,30,98.57,10.21,12.15
TXN-1797,2026-01-29,MOTOR-X,Electronics,Buckley PLC,Retail,1528.03,1229.96,781.14,72,298.07,57.59,14.51
TXN-1798,2026-01-29,MOTOR-X,Electronics,Dillon-Beard,Distributor,1558.76,1367.78,873.28,65,190.98,1.05,23.57
TXN-1799,2026-02-02,MOTOR-X,Electronics,Reyes-Washington,Mid-Market,1501.15,1352.12,857.17,83,149.03,1.47,15.79
TXN-1800,2026-01-23,PUMP-01,Industrial,Jackson Group,Strategic,492.84,447.25,234.99,85,45.59,8.97,22.55
TXN-1801,2026-01-06,HOSE-09,Accessories,"Becker, Morales and Foster",Retail,43.64,34.41,14.3,54,9.23,0.52,8.08
